Entity,Code,Year,Pigs,Cattle,Sheep,Turkeys,Chickens,Goat
Argentina,ARG,1982,2701386,12363050,6930307,4600000,150000000,950000
Argentina,ARG,1983,2376720,11425610,6337130,5600000,166000000,930000
Argentina,ARG,1984,2375535,12221440,6129367,6500000,173000000,950000
Argentina,ARG,1985,2215888,14051000,6085000,7100000,189000000,950000
Argentina,ARG,1986,2210539,14488916,5733451,7800000,210000000,950000
Argentina,ARG,1987,2646500,12537800,6023795,8580000,233000000,950000
Argentina,ARG,1988,2610500,11860000,5509776,7700000,200000000,960000
Argentina,ARG,1989,2023200,12210000,4957082,7400000,172000000,960000
Argentina,ARG,1990,1707310,13423578,4989874,8240000,182000000,1000000
Argentina,ARG,1991,1752115,13818244,4653728,6063000,207900000,841500
Argentina,ARG,1992,2103297,12823907,4733685,8159000,279800000,866250
Argentina,ARG,1993,2431530,13216597,4793442,8200000,308300000,918225
Argentina,ARG,1994,2503930,13200357,4758311,7500000,321084000,985050
Argentina,ARG,1995,2428841,12857408,4177567,7000000,351698000,907500
Argentina,ARG,1996,2135128,12916716,4203550,6500000,340660000,907500
Argentina,ARG,1997,2029613,12794718,4346959,6500000,355632000,907500
Argentina,ARG,1998,2322488,11280900,4228444,6500000,404362000,1112100
Argentina,ARG,1999,2697392,12145000,4487310,6800000,427450000,1125300
Argentina,ARG,2000,2742457,12400000,4590790,6800000,435359000,1125300
Argentina,ARG,2001,2615338,11584200,4610600,6800000,432115000,1126125
Argentina,ARG,2002,2234811,11499447,4648736,6850000,320000000,1155000
Argentina,ARG,2003,2001795,12506196,4780412,6900000,335551000,1196250
Argentina,ARG,2004,2148509,14295801,4063938,6900000,393636000,1196250
Argentina,ARG,2005,2470124,14251709,4873042,6900000,459091000,1196250
Argentina,ARG,2006,3057976,13418824,4474185,6900000,526818000,1196250
Argentina,ARG,2007,3200155,14955659,4451096,7000000,565455000,1237500
Argentina,ARG,2008,3156841,14660284,4140288,7000000,636364000,1237500
Argentina,ARG,2009,3339759,16053026,4403119,7000000,682273000,1237500
Argentina,ARG,2010,3234133,11882706,4059942,7000000,726364000,1237500
Argentina,ARG,2011,3443378,10865019,3485388,7000000,808636000,1237500
Argentina,ARG,2012,3818758,11428791,2958331,6828000,865000000,1249698
Argentina,ARG,2013,4805499,12625313,2974046,6829000,873182000,1280115
Argentina,ARG,2014,5110083,12100979,3166985,6838000,879091000,1275340
Armenia,ARM,1992,208000,243900,476000,,7250000,6000
Armenia,ARM,1993,56000,230000,494000,,2450000,3200
Armenia,ARM,1994,76000,215000,435000,,2750000,4227
Armenia,ARM,1995,59500,214000,412000,,5450000,4607
Armenia,ARM,1996,70000,250000,315000,,3800000,4610
Armenia,ARM,1997,67000,260000,275000,,4000000,4599
Armenia,ARM,1998,89000,267000,283000,,4300000,4588
Armenia,ARM,1999,101000,256212,243840,,4200000,4578
Armenia,ARM,2000,113000,262095,430000,,1100000,4567
Armenia,ARM,2001,105000,232400,367800,,3300000,4556
Armenia,ARM,2002,125000,273000,371979,,4000000,4546
Armenia,ARM,2003,142000,275000,372000,,4500000,4535
Armenia,ARM,2004,105000,280000,430000,,4100000,4524
Armenia,ARM,2005,116000,290000,470000,,4500000,4514
Armenia,ARM,2006,175000,350000,450000,,4700000,4503
Armenia,ARM,2007,165000,390000,450000,,5400000,4492
Armenia,ARM,2008,92600,435000,450000,,6600000,4482
Armenia,ARM,2009,89000,438500,542700,,4800000,4471
Armenia,ARM,2010,101500,445000,493000,,5200000,4460
Armenia,ARM,2011,116000,458000,525000,,5400000,4450
Armenia,ARM,2012,117000,449000,530000,,7900000,4439
Armenia,ARM,2013,155500,510000,562500,,7800000,4428
Armenia,ARM,2014,200000,566508,568320,,8400000,4418
Asia,,1961,65211943,17872611,63077728,4522000,1184397000,54721420
Asia,,1962,78282632,18646061,64657302,4884000,1231711000,55865713
Asia,,1963,113457723,19215861,66678965,5088000,1310594000,56742849
Asia,,1964,142122161,19915533,68224052,5133000,1358581000,58213595
Asia,,1965,161128062,20359747,70264429,5328000,1452808000,59718259
Asia,,1966,176112658,20736773,73144954,5747000,1540857000,61750022
Asia,,1967,179979016,21011393,73812124,6054000,1670672000,62749101
Asia,,1968,178254156,21347417,74870734,6592000,1786736000,63490515
Asia,,1969,174301864,22504637,76930625,7075000,1919721000,64859534
Asia,,1970,178289809,23284921,78177166,8229000,2039282000,65658305
Asia,,1971,203246042,23355758,79717107,9541000,2162636000,68788297
Asia,,1972,221800833,23653018,79166252,11449000,2336727000,70801501
Asia,,1973,225481995,23743449,81346816,12104000,2476358000,74435119
Asia,,1974,222141584,25580625,85357459,13815000,2582418000,76055830
Asia,,1975,220519492,26134990,90154541,15975000,2686190000,80698421
Asia,,1976,227473139,26071146,89902547,16733000,2843383000,82134167
Asia,,1977,231068829,26871163,94338288,18965000,3025839000,83969048
Asia,,1978,230333338,27651844,98913397,19034000,3304839000,87722702
Asia,,1979,262695920,29295896,97602329,18531000,3551091000,91374264
Asia,,1980,278932315,28664766,103920747,18751000,3752807000,94171587
Asia,,1981,274190561,29351192,111847038,19681000,4008932000,99488586
Asia,,1982,281680192,30644676,115489720,19738000,4355979000,100384398
Asia,,1983,291693211,30974049,117342667,22830000,4661657000,105700962
Asia,,1984,309453132,32046779,119642378,20625000,4858026000,108815125
Asia,,1985,334401079,32085274,118037974,19270000,5060432000,113266736
Asia,,1986,353499277,34704833,121366104,20648000,5516365000,117353173
Asia,,1987,361989920,35115756,124317309,23302000,6022146000,128850473
Asia,,1988,376137119,35612486,127160540,15067000,6552342000,132488780
Asia,,1989,396518292,36580508,134933630,15346000,6736325000,141687298
Asia,,1990,416667556,36473591,139919100,16131000,7099969000,148100564
Asia,,1991,433787985,35779860,148008745,17434000,7807416000,151761537
Asia,,1992,460255390,44418279,176988558,19268000,8803404000,158858510
Asia,,1993,476903572,47700997,186632064,21970000,9824630000,164345287
Asia,,1994,505372043,52225978,197575361,23575000,10407718000,169907563
Asia,,1995,515740012,54161828,206840305,23882000,11363307000,184122235
Asia,,1996,516070153,56393380,200863895,22043000,11636070000,176809955
Asia,,1997,527063665,63383273,209483506,22059000,12793520000,190857203
Asia,,1998,555131856,66112769,211207660,25400000,12793884000,203674288
Asia,,1999,574281626,66287086,214084542,22636000,13591492000,216348134
Asia,,2000,593927722,67676604,224070018,30365000,14694422000,217181620
Asia,,2001,604064786,67412325,224235046,28493000,15111779000,215002455
Asia,,2002,623054738,68821487,233941277,27642000,15992067000,215106385
Asia,,2003,656604862,71468062,237344700,25423000,16917386000,231668562
Asia,,2004,668821589,74575766,240543999,27407000,16793311000,252844372
Asia,,2005,692562362,75542123,246399192,26643000,17692485000,264557631
Asia,,2006,717461382,78046965,253205979,25343000,18282195000,260920831
Asia,,2007,726189948,80689811,258682417,25076000,19533690000,263805261
Asia,,2008,753412621,81282351,253677055,23095000,20673833000,270490126
Asia,,2009,780967414,83821422,254297568,22991000,21926776000,278628664
Asia,,2010,836161278,86915479,253835988,21756000,22882057000,288200475
Asia,,2011,830285271,87540018,253346257,22181000,23759439000,286051375
Asia,,2012,869935677,89068664,257608737,22795000,25120997000,291108478
Asia,,2013,890496680,90804718,262796781,21560000,25522745000,298321440
Asia,,2014,910744780,92262843,271702715,19537000,25804672000,309474147
Australia,AUS,1961,2218966,4277521,32604112,426000,36324000,10000
Australia,AUS,1962,2564430,5115320,33287952,435000,36550000,10000
Australia,AUS,1963,2415725,5931203,33813472,444000,37341000,10000
Australia,AUS,1964,2304802,6437221,33348512,452000,43650000,10000
Australia,AUS,1965,2460899,6844000,33471600,462000,53447000,10000
Australia,AUS,1966,2768543,6323487,34559984,580000,57152000,10000
Australia,AUS,1967,2902876,5650150,32495600,694000,71845000,10000
Australia,AUS,1968,3048951,5656189,38009008,660000,81764000,10000
Australia,AUS,1969,3310221,5608334,36712400,916000,81199000,10000
Australia,AUS,1970,3593391,5860742,42212640,1332000,91325000,10000
Australia,AUS,1971,3717000,5870000,45397008,1440000,111488000,11300
Australia,AUS,1972,3904000,6419000,52859008,1353000,122099000,15000
Australia,AUS,1973,4743192,8147000,41133360,2134000,121151000,15000
Australia,AUS,1974,4169867,7255867,25255600,2216000,147659000,15000
Australia,AUS,1975,3446878,8437213,28704928,1891000,142775000,15000
Australia,AUS,1976,3295000,10615092,32839584,1418000,152036000,15000
Australia,AUS,1977,3478000,11980300,31613296,1600000,163300000,15000
Australia,AUS,1978,3693300,12967737,29105200,1850000,183580000,15000
Australia,AUS,1979,3588600,11346411,26790096,2000000,197000000,15000
Australia,AUS,1980,3877999,8888564,30445472,2974000,231052000,15000
Australia,AUS,1981,4216000,8437000,31896000,2250000,230622000,16000
Australia,AUS,1982,4059000,8690320,28199984,2007000,213967000,16000
Australia,AUS,1983,4161300,9112300,29982608,2000000,235038000,16000
Australia,AUS,1984,4400886,7314904,25478528,2240000,224170000,18000
Australia,AUS,1985,4489821,7035510,28021296,2928000,252000000,20000
Australia,AUS,1986,4549780,7401700,32061600,2600000,265416000,187000
Australia,AUS,1987,4735600,7983100,32379408,4944000,275590000,186000
Australia,AUS,1988,4923400,8109700,32137808,5600000,277951000,265000
Australia,AUS,1989,5006678,7241995,28808704,5930000,274119000,245000
Australia,AUS,1990,4942496,7938700,32883696,6580000,285506000,315000
Australia,AUS,1991,4865236,8376664,34578096,6800000,283701000,370000
Australia,AUS,1992,5132400,8716300,34538800,6800000,293507000,460000
Australia,AUS,1993,5031700,8476700,32959904,5200000,304128000,460000
Australia,AUS,1994,5190200,8281700,32870700,4200000,329525000,440000
Australia,AUS,1995,5119600,8267700,32789200,5000000,330495000,400000
Australia,AUS,1996,4823500,7934300,28804200,6100000,336380000,400000
Australia,AUS,1997,4899000,8411700,28918600,6100000,356900000,360000
Australia,AUS,1998,5212328,9320400,30975544,6700000,372833000,325000
Australia,AUS,1999,5037000,9096500,31206200,7000000,360000000,340000
Australia,AUS,2000,5014000,8649000,33142000,7200000,394000000,425000
Australia,AUS,2001,5016000,8979000,35257000,3800000,398869000,430000
Australia,AUS,2002,5603000,8587000,31841000,3100000,415555000,560000
Australia,AUS,2003,5723000,9229000,30527000,4100000,419181000,560000
Australia,AUS,2004,5440000,8778700,26982500,3600000,423742000,660000
Australia,AUS,2005,5372000,8853500,28773100,3300000,444742000,810000
Australia,AUS,2006,5320000,8401200,30495300,6200000,437865000,880000
Australia,AUS,2007,5321853,9080600,33429500,10400000,453910000,650000
Australia,AUS,2008,4975600,8626000,31424700,6700000,459841000,700000
Australia,AUS,2009,4471500,8514900,30665700,6350000,472406000,1000000
Australia,AUS,2010,4603100,8303000,25664000,6300000,488860000,1050000
Australia,AUS,2011,4643900,7975900,23114800,6200000,547333000,1020000
Australia,AUS,2012,4700400,7887100,24791100,6430000,555106000,1030000
Australia,AUS,2013,4805500,8814100,30430400,6176000,568572000,1030000
Australia,AUS,2014,4821678,9896168,32206844,5523000,579881000,1050000
Australia & New Zealand,,1961,3056302,6570988,59869392,576000,40724000,43000
Australia & New Zealand,,1962,3414265,7752601,62807616,590000,42350000,40000
Australia & New Zealand,,1963,3337005,8625968,62340864,604000,42141000,55000
Australia & New Zealand,,1964,3306739,9115333,63402432,617000,49150000,59000
Australia & New Zealand,,1965,3410284,9212595,63376736,632000,60147000,59000
Australia & New Zealand,,1966,3607163,8574487,63824080,755000,64502000,58313
Australia & New Zealand,,1967,3672876,8068150,64243600,874000,79345000,59486
Australia & New Zealand,,1968,3848951,8371189,73705008,850000,89464000,47000
Australia & New Zealand,,1969,4080221,8641334,72288400,1116000,90599000,52600
Australia & New Zealand,,1970,4401391,8990742,78668640,1532000,102675000,55200
Australia & New Zealand,,1971,4619000,8757000,81696016,1660000,125888000,75400
Australia & New Zealand,,1972,4783000,9246000,89312016,1603000,137049000,86000
Australia & New Zealand,,1973,5494192,11230000,78138368,2384000,137651000,114000
Australia & New Zealand,,1974,4914867,10289867,57014608,2466000,169959000,74000
Australia & New Zealand,,1975,4166878,12015213,61226928,2141000,160975000,83000
Australia & New Zealand,,1976,4017000,14483092,65392592,1668000,174036000,92000
Australia & New Zealand,,1977,4304000,15550300,63930304,1920000,187300000,33000
Australia & New Zealand,,1978,4495300,16610737,63203200,2170000,212780000,45000
Australia & New Zealand,,1979,4316600,14553411,60251104,2345000,224300000,65000
Australia & New Zealand,,1980,4595999,11868564,66597472,3284000,258052000,70000
Australia & New Zealand,,1981,4929500,11490000,73345008,2885000,258622000,68611
Australia & New Zealand,,1982,4775000,11934320,69335984,2112000,242412000,69011
Australia & New Zealand,,1983,4881015,12231300,75211456,2160000,266538000,60790
Australia & New Zealand,,1984,5168655,9911804,69084624,2430000,257370000,71788
Australia & New Zealand,,1985,5338821,9852610,78722304,3118000,291000000,60484
Australia & New Zealand,,1986,5392780,10236100,73439600,2790000,303125000,203000
Australia & New Zealand,,1987,5509700,11165176,74657184,5134000,314515000,215979
Australia & New Zealand,,1988,5722865,11286894,72298320,5861000,320097000,346033
Australia & New Zealand,,1989,5805243,10444325,70374208,6143000,319702000,466153
Australia & New Zealand,,1990,5708932,10644207,66958704,6853000,328975000,477205
Australia & New Zealand,,1991,5631436,11315164,70338096,7191000,329592000,628000
Australia & New Zealand,,1992,5939400,11629300,70258800,7081000,341694000,645000
Australia & New Zealand,,1993,5848700,11529700,62865904,5370000,355134000,644000
Australia & New Zealand,,1994,6012200,11137700,64840700,4430000,385369000,603000
Australia & New Zealand,,1995,5965600,11914700,66259200,5230000,394251000,564000
Australia & New Zealand,,1996,5636500,11759300,59910800,6330000,397092000,517147
Australia & New Zealand,,1997,5674000,12234700,61728600,6330000,417649000,517000
Australia & New Zealand,,1998,5992328,13090400,63090544,6892000,437500000,473000
Australia & New Zealand,,1999,5819981,12605500,61920654,7198000,423945000,481000
Australia & New Zealand,,2000,5743525,11953369,63774702,7410000,461067000,540000
Australia & New Zealand,,2001,5727155,12398340,67020464,4020000,467577000,574000
Australia & New Zealand,,2002,6332027,12120015,61206468,3320000,492912000,680735
Australia & New Zealand,,2003,6471496,13322212,61099648,4330000,499909000,685601
Australia & New Zealand,,2004,6225915,13225700,55262280,3830000,507742000,800043
Australia & New Zealand,,2005,6137300,12655783,58137360,3530000,541742000,940664
Australia & New Zealand,,2006,6074761,12101157,60488344,6450000,523432000,999038
Australia & New Zealand,,2007,6061760,12712685,65353412,10650000,538029000,785735
Australia & New Zealand,,2008,5736612,12461375,65028140,6950000,542560000,807231
Australia & New Zealand,,2009,5160916,12389983,57528896,6600000,550646000,1108966
Australia & New Zealand,,2010,5296089,12205507,50942592,6550000,570998000,1161699
Australia & New Zealand,,2011,5371928,11986139,47311956,6450000,635848000,1132559
Australia & New Zealand,,2012,5419188,11745779,47729540,6680000,647867000,1125648
Australia & New Zealand,,2013,5488424,12883877,55497645,6420000,661880000,1145250
Australia & New Zealand,,2014,5497987,14216998,57348706,5768000,680513000,1170925
Austria,AUT,1961,3104870,836446,111961,30000,12100000,174660
Austria,AUT,1962,3191571,931016,113421,31000,20400000,160736
Austria,AUT,1963,3190835,954875,100157,31000,22200000,142951
Austria,AUT,1964,3275039,855224,90695,31000,26600000,128771
Austria,AUT,1965,3435447,769505,93647,20000,22300000,118386
Austria,AUT,1966,3233645,841897,89923,24000,26400000,104220
Austria,AUT,1967,3277006,861689,87958,33000,26850000,99526
Austria,AUT,1968,3421071,862036,75396,80000,27200000,92792
Austria,AUT,1969,3561883,804620,74525,60000,28676000,82860
Austria,AUT,1970,3674206,752230,72789,64000,31382000,74741
Austria,AUT,1971,3946111,758927,65243,69000,34677000,67099
Austria,AUT,1972,3890875,722423,67988,147000,35296000,60723
Austria,AUT,1973,3874328,712548,77685,126000,38804000,54899
Austria,AUT,1974,3977827,837417,88305,129000,36895000,52455
Austria,AUT,1975,4132507,843994,97014,134000,37672000,49291
Austria,AUT,1976,4406282,790539,112280,215000,41783000,46593
Austria,AUT,1977,4577997,737244,116580,274000,44246000,43494
Austria,AUT,1978,4611376,752280,123624,346000,46551000,40354
Austria,AUT,1979,4919633,786821,167510,417000,48138000,37407
Austria,AUT,1980,4879500,795874,161380,294000,48601000,36500
Austria,AUT,1981,4747535,755534,164790,352000,50209000,34000
Austria,AUT,1982,4981965,755595,169027,388000,48235000,34000
Austria,AUT,1983,4995596,745032,169563,456000,51092000,33000
Austria,AUT,1984,5049139,815915,192595,771000,52633000,33000
Austria,AUT,1985,5260371,851275,172700,754000,51778000,30000
Austria,AUT,1986,5141428,869421,198960,751000,55017000,26000
Austria,AUT,1987,5126363,866388,225456,886000,55651000,21500
Austria,AUT,1988,5264170,826262,207951,996000,54610000,21500
Austria,AUT,1989,5294485,780927,240948,1106000,54207000,29340
Austria,AUT,1990,5305160,825459,245844,1446000,54592000,30650
Austria,AUT,1991,5180091,864928,256700,1908000,56080000,30080
Austria,AUT,1992,5162862,858477,267039,2350000,62360000,33680
Austria,AUT,1993,5286014,779513,244352,2415000,64110000,41240
Austria,AUT,1994,5247810,738979,274634,2230000,67860000,54140
Austria,AUT,1995,4953932,650286,278000,1807000,67260000,55700
Austria,AUT,1996,5124329,768932,281400,1614000,68520000,57400
Austria,AUT,1997,5100265,735692,298100,1668000,67540000,67300
Austria,AUT,1998,5358565,685101,298100,1577000,72340000,67300
Austria,AUT,1999,5476396,674164,275014,1774000,61059000,59955
Austria,AUT,2000,5303067,671462,340200,2208000,61270000,65675
Austria,AUT,2001,5163628,719232,315243,2312000,61158000,62254
Austria,AUT,2002,5401169,707274,302076,2251000,60535000,66600
Austria,AUT,2003,5422737,684951,300587,2273000,61710000,63913
Austria,AUT,2004,5397670,674070,298493,2871000,61976000,44681
Austria,AUT,2005,5324184,654238,295061,2772000,62369000,50564
Austria,AUT,2006,5361710,682763,310092,2744000,60305000,41625
Austria,AUT,2007,5584756,675374,246637,2608000,67490000,40608
Austria,AUT,2008,5556508,690974,318921,2561000,68465000,45036
Austria,AUT,2009,5597387,699783,290088,2276000,71356000,41276
Austria,AUT,2010,5632643,702333,265568,2423000,77464000,45159
Austria,AUT,2011,5601002,688489,287790,2404000,80140000,53930
Austria,AUT,2012,5432959,679772,289533,2292000,77600000,58133
Austria,AUT,2013,5431798,692369,285823,1958000,77000000,54390
Austria,AUT,2014,5409578,675905,282625,2003000,80400000,55894
Azerbaijan,AZE,1992,83000,416000,1550000,,24000000,
Azerbaijan,AZE,1993,42000,380000,1510000,,16000000,
